102;103;101;95;86;75;64;54;48;47;51;57;63;69;74;77;79;79;78;75;71;65;60;55;54;59;69;81;93;101;105
105;101;93;82;69;56;45;39;41;48;56;65;74;80;85;88;88;87;83;76;67;58;51;53;64;77;91;101
106;106;104;96;85;71;57;45;35;34;42;52;64;74;84;91;96;96;95;90;82;70;58;50;52;63;76;89;98;102;102
100;93;83;71;58;46;36;33;39;50;63;75;86;94;99;100;99;93;83;71;59;51;54;64;75;84;91;94;94;91
86;78;69;59;49;41;36;41;50;61;73;84;93;99;100;99;94;85;74;64;57;57;63;69;75;80;82;83;82;79;74
68;62;55;48;44;56;51;59;70;80;89;96;99;99;95;89;80;71;63;58;57;60;64;68;72;74;75;75;74;71
67;63;58;54;51;52;57;65;74;84;93;99;101;100;96;88;78;67;58;51;50;53;58;64;69;73;76;77;77;76;73
68;63;57;53;53;59;69;81;93;102;106;106;102;96;82;68;55;45;40;44;51;60;68;75;81;84;85;85;83;78;70
62;53;48;55;67;81;95;104;109;109;104;95;82;67;53;41;64;48;47;58;68;78;85;90;93;93;90;84;74;63
53;47;55;68;93;95;103;106;106;101;91;79;66;52;40;33;36;45;56;68;79;87;94;97;97;94;78;76;65;54;50
57;69;80;90;96;97;97;93;85;76;65;54;44;37;36;43;53;64;75;85;92;96;97;95;89;81;70;61;56;58
65;72;78;83;85;85;84;80;75;68;60;53;46;42;43;49;58;68;78;87;94;97;98;95;89;81;72;64;58;57;60
